0,"and if you appreciate the one-sided theme to lawrence's over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified martin lawrence lovefest . if you are willing to do this , then you so crazy !"
0,"directed without the expected flair or imagination by hong kong master john woo , windtalkers airs just about every cliche in the war movie compendium across its indulgent two-hour-and-fifteen-minute length ."
0,it's a very tasteful rock and roll movie . you could put it on a coffee table anywhere .
0,"the movie is loaded with good intentions , but in his zeal to squeeze the action and our emotions into the all-too-familiar dramatic arc of the holocaust escape story , minac drains his movie of all individuality ."
0,"an infuriating film . just when you think you are making sense of it , something happens that tells you there is no sense ."
0,the entire movie is so formulaic and forgettable that it's hardly over before it begins to fade from memory .
0,"the setting turns out to be more interesting than any of the character dramas , which never reach satisfying conclusions ."
0,"as an entertainment destination for the general public , kung pow sets a new benchmark for lameness ."
0,"this misty-eyed southern nostalgia piece , in treading the line between sappy and sanguine , winds up mired in tear-drenched quicksand ."
0,"as pure over-the-top trash , any john waters movie has it beat by a country mile ."
0,"wendigo wants to be a monster movie for the art-house crowd , but it falls into the trap of pretention almost every time ."
0,"bigelow offers some flashy twists and turns that occasionally fortify this turgid fable . but for the most part , the weight of water comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness ."
0,this film biggest problem ? no laughs .
0,less-than-compelling documentary of a yiddish theater clan .
0,"that the chuck norris "" grenade gag "" occurs about 7 times during windtalkers is a good indication of how serious-minded the film is ."
0,"viewers are asked so often to suspend belief that were it not for holm's performance , the film would be a total washout ."
0,"it's not exactly worth the bucks to expend the full price for a date , but when it comes out on video , it's well worth a rental ."
0,"i can't begin to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents . . ."
0,"everybody loves a david and goliath story , and this one is told almost entirely from david's point of view ."
0,throw smoochy from the train !
0,"eventually , they will have a showdown , but , by then , your senses are as mushy as peas and you don't care who fires the winning shot ."
0,irwin and his director never come up with an adequate reason why we should pay money for what we can get on television for free .
0,"a light , engaging comedy that fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation ."
0,cedar somewhat defuses this provocative theme by submerging it in a hoary love triangle .
0,"to paraphrase a line from another dickens' novel , nicholas nickleby is too much like a fragment of an underdone potato ."
0,"the actresses may have worked up a back story for the women they portray so convincingly , but viewers don't get enough of that background for the characters to be involving as individuals rather than types ."
0,"the result , however well-intentioned , is ironically just the sort of disposable , kitchen-sink homage that illustrates why the whole is so often less than the sum of its parts in today's hollywood ."
0,an extremely unpleasant film .
0,"a movie just for friday fans , critics be damned . if you already like this sort of thing , this is that sort of thing all over again ."
0,a sincere but dramatically conflicted gay coming-of-age tale .
0,wait for it to hit cable .
0,ultimately feels like just one more in the long line of films this year about the business of making movies .
0,a high-minded snoozer .
0,"nothing but one relentlessly depressing situation after another for its entire running time , something that you could easily be dealing with right now in your lives ."
0,"77 minutes of pokemon may not last 4ever , it just seems like it does . my only wish is that celebi could take me back to a time before i saw this movie and i could just skip it ."
0,the one not-so-small problem with expecting is that the entire exercise has no real point .
0,"a movie you observe , rather than one you enter into ."
0,[at least] moore is a real charmer .
0,"john carlen's script is full of unhappy , two-dimensional characters who are anything but compelling ."
0,"labute can't avoid a fatal mistake in the modern era : he's changed the male academic from a lower-class brit to an american , a choice that upsets the novel's exquisite balance and shreds the fabric of the film ."
